"CustomerAge","JobTitle","CivilStatus","EducationLevel","Default","MortgageLoan","PersonalLoan","ContactMode","Month","WeekDay","ContactDuration","Campaign","DaysPassed","NumberContacts","PreviousOutcome","EmploymentVarRate","ConsumerPriceIndex","ConsumerConfidenceIndex","Euribor3M","NumEmployees","Subscribed","CustomerID"
51,"blue-collar","married","basic.9y","no","no","yes","telephone","may","fri",653,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes","d9c2b40e7bc4adfd0876e556ebfd8222"
28,"technician","divorced","university.degree","no","yes","no","cellular","jul","wed",136,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","1e4b59e04efd7f48ccaf5fb81669fa0c"
57,"admin.","married","basic.6y","no","no","no","cellular","may","fri",259,1,999,1,"failure",-1.8,92.893,-46.2,1.259,5099.1,"no","e4e9deb78cb29b34bcba33a6712042b8"
49,"unemployed","married","professional.course","no","no","no","cellular","jun","fri",317,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no","f7cbc577f3324fdd07c5d0e18c1629be"
45,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","wed",157,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","05970cd22f91b21467b4e19650d587da"
33,"management","married","university.degree","unknown","yes","yes","cellular","apr","tue",258,8,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"no","4c1f1d2fea9d2435bb66c60757f204de"
26,"student","single","basic.9y","no","yes","no","cellular","mar","mon",1447,2,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes","8793ca7823da68ab92a1fabe32897812"
29,"technician","married","high.school","unknown","no","no","cellular","jul","thu",321,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no","63d80154b55af64c802a2348dd0bf05a"
29,"student","single","unknown","no","no","no","telephone","may","mon",1143,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no","c9515a15ed9f1319c6ed85152b1e665c"
49,"blue-collar","married","basic.9y","unknown","no","yes","telephone","may","wed",667,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","af2e6924905a0780d34e5b61d5ead7d9"
26,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",15,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no","9adbfab8cc7d68825f4f061739edc381"
43,"blue-collar","married","unknown","unknown","no","yes","telephone","may","wed",73,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","017abcaf814e44f146f0c6b4f076dd32"
56,"retired","married","basic.9y","no","yes","yes","telephone","may","wed",71,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","3c0b2ef3b9d0446556e474c8f21c59ee"
29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",228,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no","93f872e2fbc6d9707f2bc13520fdcd58"
31,"technician","married","basic.9y","no","yes","no","cellular","nov","wed",17,5,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no","4f928ea3636c10c798e47ce7932c9f34"
50,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","tue",215,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","825a64440891c825288c36c172e6798f"
37,"technician","married","professional.course","no","yes","no","telephone","jul","tue",242,6,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no","e338b9ec34575a14c9b53c4fb9402249"
42,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","mon",105,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","85b25415782a091d43f16a7088fa535f"
30,"services","married","basic.9y","unknown","yes","no","cellular","nov","mon",209,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","00c1cac567525fb2ea4142fe1b2d0f7b"
25,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","thu",59,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no","8fc9f529c97c5af46768d612ce198b34"
35,"self-employed","single","university.degree","no","no","yes","cellular","nov","wed",197,1,3,1,"success",-0.1,93.2,-42,4.12,5195.8,"no","63133209e0a574a0288b947a322919bc"
30,"entrepreneur","married","high.school","no","yes","no","cellular","nov","wed",164,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","67f5268f0a09f05990a60bb59fc533bc"
33,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","fri",1132,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes","9c2004f2a60ef2ee214690dc2613d904"
36,"technician","married","university.degree","no","no","no","telephone","may","wed",146,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","d0ff430720fe4dfaea3a59c82c6e1661"
46,"services","married","high.school","no","no","no","telephone","may","tue",60,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","b6a6227038bf9be67533a45a6511cc7e"
33,"technician","single","professional.course","no","yes","no","cellular","aug","tue",396,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"yes","6f9aed13206721293494132b474e9a46"
26,"entrepreneur","married","unknown","no","no","no","telephone","may","fri",194,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","78f7a49b920b43e8b09045fed3aeb301"
40,"blue-collar","divorced","high.school","unknown","no","no","telephone","may","thu",155,6,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","976ee05d692695790086d3ab76ec8ce9"
25,"blue-collar","single","high.school","no","no","no","cellular","may","fri",1068,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes","03b61d4f1b362e2956faafbc615835c3"
54,"admin.","single","university.degree","no","no","no","cellular","may","mon",337,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes","a05e095dcaf8ae334e31b9051da99a6f"
50,"admin.","married","basic.6y","no","yes","no","cellular","jul","wed",137,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","b525da62f0523235f3926e75ac1c6d7c"
36,"management","married","university.degree","no","yes","no","cellular","may","mon",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no","3f1782eefd57a895d8fe251b61c20803"
43,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",213,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","6ae363e9b24edea2888e984386cafcad"
57,"management","divorced","university.degree","unknown","no","no","cellular","apr","mon",322,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","e5de05633c95845d40e652b32f98cf8c"
38,"blue-collar","married","basic.4y","no","no","no","cellular","may","wed",161,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no","da3957b58cf6a3ef4aaca796122d1435"
27,"admin.","single","high.school","no","yes","no","telephone","may","fri",137,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","c6870a16c88665eeb87e0ca20bc2a3fe"
35,"management","married","university.degree","no","yes","no","cellular","nov","wed",400,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","a05c834b2788e79ab37e177fa89f5ec7"
57,"admin.","married","university.degree","unknown","yes","no","cellular","aug","fri",161,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","34dd2d17bd83769857a5ffa12438ee75"
40,"blue-collar","married","basic.4y","unknown","no","no","cellular","nov","thu",22,5,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no","ecd49e1a9558bb17051a6ff275251274"
43,"blue-collar","married","basic.6y","no","no","yes","cellular","jul","tue",197,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","7b118e547782f2cdb42c82f3b990d287"
34,"technician","divorced","professional.course","no","yes","no","cellular","apr","fri",122,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","941026ae7cb904c6955d101b791b6331"
67,"retired","married","unknown","no","no","no","cellular","oct","thu",140,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,"no","28d55ac2623be79ad5ebd92e514dfa24"
48,"admin.","divorced","high.school","no","yes","no","cellular","nov","mon",309,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","117932f572dcaa97e217f31e3b1ea521"
27,"admin.","single","university.degree","no","no","no","cellular","may","mon",409,1,1,1,"success",-1.8,92.893,-46.2,1.299,5099.1,"no","3cdfdcac29549f2f5ce13562fd74b937"
42,"technician","married","professional.course","no","yes","yes","cellular","may","thu",50,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no","2b1a7d4faffd0f53caf4331b50c9c360"
47,"admin.","divorced","university.degree","no","yes","no","telephone","may","mon",208,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","1a633b4aaf9fcc5e9061ba8d7d95103a"
49,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","fri",13,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no","49ff0d0e25870b0b19f6697772dcff6e"
36,"admin.","single","basic.9y","no","yes","no","cellular","may","tue",458,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"yes","07bd4ec89819ce2e5b6f2d8ed2145ac7"
35,"technician","married","professional.course","no","no","no","telephone","jun","mon",200,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no","a262a19cc0a6ad72f27706eff5dadead"
29,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","mon",127,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","c348316d1e22812224099273ad9181ca"
45,"technician","married","professional.course","unknown","no","no","telephone","jun","fri",124,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no","2287e58bed0b6c8b2c9f18941c35e7e2"
53,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",95,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","e1f01901b808a428aa376130c7737ace"
41,"admin.","married","university.degree","no","no","yes","cellular","aug","mon",114,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","ac61c5ad277ad7e2d7feed84066646b7"
31,"management","married","basic.9y","no","no","yes","telephone","may","wed",161,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","3a328a1191c01c0451ae360c0ee50fdb"
48,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","may","tue",201,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","055808d643bbbd0950cb55824dc193bb"
31,"services","married","high.school","no","unknown","unknown","cellular","may","thu",215,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no","1594616d041f2948fcd3e7ff57ab3fb3"
21,"services","single","high.school","no","yes","yes","cellular","apr","thu",820,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,"no","346e2f130b7c0cd40a4e11a06498280a"
56,"services","married","high.school","unknown","no","no","cellular","may","fri",310,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no","d01a31e7cfb4ffb07e32981ad2eec709"
54,"management","married","basic.6y","no","no","no","telephone","jun","wed",255,3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no","75c854cac61f72e60988ab4122115313"
31,"unemployed","married","university.degree","no","no","no","cellular","aug","tue",91,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","9f83586e61631cdac399d0b81cf86cd4"
50,"admin.","married","university.degree","no","no","no","cellular","aug","tue",587,2,999,1,"failure",-2.9,92.201,-31.4,0.859,5076.2,"yes","cb280c342b703796a7404057d3d36085"
48,"admin.","married","university.degree","no","yes","yes","cellular","aug","wed",288,1,0,3,"success",-1.7,94.027,-38.3,0.9,4991.6,"yes","33154a34aad588cc2b6cef713ce69ebc"
26,"self-employed","single","university.degree","no","yes","no","cellular","jun","wed",181,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.244,5076.2,"no","032ed3947df00cc8e4b7412212131332"
47,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",653,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","296dd158f82816048c635273f2e1b352"
41,"blue-collar","single","basic.9y","no","no","no","cellular","may","wed",128,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no","067fdbcb72787e30d1c83f8e1119207f"
38,"services","married","basic.9y","no","no","yes","telephone","jun","fri",177,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.224,5076.2,"no","926989fad656410eab043d3448d5164e"
48,"technician","married","professional.course","no","no","no","cellular","jul","tue",288,1,999,1,"failure",-1.7,94.215,-40.3,0.876,4991.6,"no","8d12bfe21ca8af0304fea236639ed921"
46,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","tue",566,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","75552ea47a39b5896014b674f97f9849"
48,"self-employed","married","basic.9y","unknown","yes","no","telephone","may","tue",318,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","129daefef3c2a41d456126b92adc9448"
38,"unknown","divorced","high.school","unknown","yes","no","telephone","may","wed",107,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","ec330019799dea65b930886ff878ca6d"
38,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",748,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","74e86c0ab0bc13c105fcb740132dda52"
27,"admin.","married","high.school","no","yes","yes","cellular","jul","mon",101,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","a87e0d49413f22b760720b8c3ae6fd14"
28,"services","married","high.school","no","yes","no","cellular","nov","wed",223,3,999,2,"failure",-1.1,94.767,-50.8,1.048,4963.6,"no","2df1afec3bf2065b8bff68e003253f52"
29,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",411,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","e159783c92ceede5d3c0c045586dbccc"
47,"services","divorced","basic.4y","no","no","no","cellular","jul","tue",149,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","7f861a711076e410e803c3f22b6021b2"
34,"student","single","basic.4y","unknown","yes","no","telephone","may","thu",1185,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","a07c07564731dc315901d443c404bbd5"
51,"services","divorced","high.school","unknown","no","no","cellular","may","tue",398,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no","a83132e888eca3d283b36f5cbc23b7a0"
42,"blue-collar","married","basic.4y","no","no","no","cellular","may","mon",212,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no","b96b303375abc95f8242cae05db369e0"
36,"services","married","high.school","unknown","no","no","telephone","may","mon",427,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","1dbfd5fbf1e2ccc4564c552e6a81d25e"
33,"admin.","single","high.school","no","no","yes","telephone","jun","wed",113,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no","612b1becf9764d8e818b2fd77bd4fc16"
47,"management","married","university.degree","no","no","no","cellular","apr","mon",51,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","6168720cfe05631b3ab9b4716bb87365"
30,"services","single","basic.9y","no","yes","no","cellular","jul","wed",22,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","8cc983e9680b7ba03f5b5b4363401d93"
54,"admin.","married","high.school","no","no","no","telephone","may","wed",66,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","781317cc44fe90f1ed0cbe683f9507b9"
47,"admin.","married","basic.9y","no","no","no","cellular","nov","thu",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no","531bd5eeba5ab85ef5bf17bfae47c07e"
32,"technician","single","university.degree","no","yes","no","cellular","nov","wed",58,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","50e4c4733d3b01f11542c0d2577d6938"
32,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",297,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no","f7e3159e891996d615dfaf529605b788"
38,"self-employed","married","basic.9y","no","yes","no","telephone","may","wed",26,1,999,2,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no","c856e583b54f08b630c89be2abacc725"
26,"unemployed","single","basic.9y","no","yes","no","telephone","may","tue",112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","33aa007dc19d8c5024389a8d26ed2ad0"
27,"blue-collar","married","basic.9y","no","unknown","unknown","telephone","may","tue",169,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no","77e72b63b5c2453c446e68cc1e17439b"
41,"services","married","high.school","unknown","yes","no","telephone","may","mon",679,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes","77482454651c342147e9b88399afa067"
39,"self-employed","divorced","high.school","no","no","no","cellular","sep","tue",261,1,3,1,"success",-3.4,92.379,-29.8,0.788,5017.5,"yes","0053968d3041b79722037cfc299e5223"
32,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","fri",16,6,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no","d159f17f87a4563b2542bf8320e55ff7"
35,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",39,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","16bb76c5ab4b612d8f25aab134dc108d"
51,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","tue",107,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no","278b9301b865830c80df426611c4b48e"
35,"admin.","single","university.degree","no","yes","no","cellular","may","mon",8,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no","44cb464a1ce764213488774faac50949"
60,"blue-collar","married","basic.4y","unknown","yes","no","cellular","apr","mon",18,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no","dfaf298315f848d467bb304a77aafed9"
52,"management","married","high.school","no","yes","yes","cellular","aug","tue",167,1,10,4,"failure",-2.9,92.201,-31.4,0.883,5076.2,"yes","6ff33eee3b54616860e35745769e4436"
35,"blue-collar","married","basic.9y","no","no","no","telephone","jun","tue",497,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no","29484116f6be23c16cd353f1f995017f"
34,"technician","married","high.school","no","no","no","cellular","jul","thu",481,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","e5685d2037df3f490f84d4d70dc92126"
36,"blue-collar","married","basic.4y","no","no","yes","cellular","nov","wed",217,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","65d076f0c14c04805b2b872340b03538"
28,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",140,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no","77bd932347d1b80af13380a630d5fdad"
32,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","620b3a02c468ecdf931876ef97cd98d7"
49,"blue-collar","divorced","basic.6y","unknown","no","no","cellular","jul","mon",1065,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes","44525966994ea0c10d33a3f32393ec05"
55,"admin.","married","basic.9y","no","yes","yes","cellular","nov","thu",430,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no","29649f16a4af1b950226dac88c9f8b27"
50,"technician","married","high.school","no","yes","no","cellular","dec","mon",229,1,999,1,"failure",-3,92.713,-33,0.717,5023.5,"yes","80084502e9c552a111b0a4ed14cfae62"
37,"admin.","single","university.degree","no","no","no","cellular","may","wed",51,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no","fb33f76770adfe38a20f7c0f5d6ec7e5"
35,"blue-collar","divorced","basic.9y","no","unknown","unknown","telephone","jun","mon",276,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no","0f45087f6f4e273b8c655b6ab9d0899a"
32,"entrepreneur","married","university.degree","no","no","no","cellular","aug","mon",95,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","97f5326a01a264058f94dc4a25141712"
35,"retired","single","basic.9y","unknown","yes","yes","telephone","may","mon",145,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","0deaefb6fadc890e974194969e48ed13"
35,"technician","single","professional.course","no","yes","no","cellular","may","mon",213,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no","d1ffcbad13a8b3116646f3082c65d7f9"
