id,year,Deflator,Dllr,chngdllr,pctChng,amount,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
3013,1973,0.2562,2529.27,-3.29929,-0.130274,648,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,93
3014,1973,0.2562,13294.3,-170.682,-1.2676,3406,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,93
3126,1974,0.2744,13491.3,-2332.32,-14.7395,3702,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,93
3127,1974,0.2744,-10.9329,-10.9329,0,-3,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,93
3128,1974,0.2744,3436.59,907.315,35.8726,943,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,93
3129,1974,0.2744,10065.6,-3228.7,-24.2863,2762,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,93
3241,1975,0.3027,13287.1,-204.171,-1.51335,4022,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,94
3242,1975,0.3027,-6.6072,4.32574,39.5663,-2,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,94
3243,1975,0.3027,3643.87,207.283,6.03165,1103,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,94
3244,1975,0.3027,9649.82,-415.779,-4.13069,2921,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,94
3356,1976,0.3237,13169.6,-117.481,-0.884173,4263,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,94
3357,1976,0.3237,-9.26784,-2.66064,-40.2688,-3,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,94
3358,1976,0.3237,3209.76,-434.11,-11.9134,1039,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,94
3359,1976,0.3237,9969.11,319.289,3.30876,3227,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,94
3471,1977,0.347,13187.3,17.7184,0.13454,4576,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,95
3472,1977,0.347,-5.76369,3.50415,37.8098,-2,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,95
3473,1977,0.347,3273.78,64.0131,1.99433,1136,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,95
3474,1977,0.347,9919.31,-49.7988,-0.499531,3442,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,95
3586,1978,0.3704,13220.8,33.5224,0.254202,4897,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,95
3587,1978,0.3704,-10.7991,-5.03545,-87.365,-4,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,95
3588,1978,0.3704,3442.22,168.449,5.1454,1275,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,95
3589,1978,0.3704,9789.42,-129.892,-1.30949,3626,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,95
3701,1979,0.4001,13439.1,218.298,1.65117,5377,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,96
3702,1979,0.4001,-24.9938,-14.1946,-131.442,-10,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,96
3703,1979,0.4001,3366.66,-75.5663,-2.19528,1347,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,96
3704,1979,0.4001,10097.5,308.059,3.14686,4040,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,96
3816,1980,0.4349,14119.5,680.4,5.06284,6142,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,96
3817,1980,0.4349,-6.89655,18.0972,72.4068,-3,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,96
3818,1980,0.4349,3358.62,-8.03765,-0.238743,1461,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,96
3819,1980,0.4349,10767.8,670.34,6.63867,4684,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,96
3931,1981,0.4775,13912,-207.498,-1.46958,6643,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,97
3932,1981,0.4775,-10.4712,-3.57465,-51.8324,-5,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,97
3933,1981,0.4775,3227.23,-131.396,-3.9122,1541,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,97
3934,1981,0.4775,10695.3,-72.5281,-0.673565,5107,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,97
4046,1982,0.5103,14146.6,234.539,1.68588,7219,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,97
4047,1982,0.5103,0,10.4712,100,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,97
4048,1982,0.5103,3008.03,-219.191,-6.79192,1535,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,97
4049,1982,0.5103,11138.5,443.258,4.14442,5684,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,97
4161,1983,0.5327,15308.8042,1162.204205,8.215431305,8155,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,98
4162,1983,0.5327,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,98
4163,1983,0.5327,3074.901445,66.87144547,2.223097691,1638,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,98
4164,1983,0.5327,12233.90276,1095.40276,9.834383081,6517,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,98
4276,1984,0.5515,15996.37353,687.5693218,4.491332651,8822,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,98
4277,1984,0.5515,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,98
4278,1984,0.5515,3561.196736,486.2952907,15.81498787,1964,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,98
4279,1984,0.5515,12435.17679,201.274031,1.645215227,6858,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,98
4391,1985,0.5698,16061.77606,65.40253503,0.408858514,9152,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,99
4392,1985,0.5698,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,99
4393,1985,0.5698,3908.388908,347.1921722,9.749311761,2227,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,99
4394,1985,0.5698,12153.38715,-281.7896372,-2.266068605,6925,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,99
4506,1986,0.5828,15933.42485,-128.3512162,-0.799109735,9286,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,99
4507,1986,0.5828,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,99
4508,1986,0.5828,3639.327385,-269.0615234,-6.884205478,2121,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,99
4509,1986,0.5828,12294.09746,140.7103071,1.157786758,7165,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,99
4621,1987,0.5958,21043.97449,5110.549643,32.07439513,12538,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,100
4622,1987,0.5958,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,100
4623,1987,0.5958,3927.492447,288.1650621,7.918085723,2340,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,100
4624,1987,0.5958,17116.48204,4822.38458,39.22520214,10198,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,100
4736,1988,0.6151,17662.16875,-3381.805735,-16.07018549,10864,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,100
4737,1988,0.6151,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,100
4738,1988,0.6151,4132.661356,205.1689087,5.223916061,2542,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,100
4739,1988,0.6151,13529.5074,-3586.974644,-20.95626096,8322,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,100
4851,1989,0.6396,20243.90244,2581.733686,14.61730845,12948,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,101
4852,1989,0.6396,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,101
4853,1989,0.6396,4457.473421,324.812065,7.859634193,2851,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,101
4854,1989,0.6396,15786.42902,2256.921621,16.68147668,10097,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,101
4966,1990,0.6627,22097.48001,1853.577567,9.156226536,14644,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,101
4967,1990,0.6627,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,101
4968,1990,0.6627,4804.587294,347.1138735,7.787233725,3184,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,101
4969,1990,0.6627,17292.89271,1506.463693,9.542776848,11460,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,101
5081,1991,0.6862,24071.69921,1974.219207,8.934137316,16518,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,102
5082,1991,0.6862,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,102
5083,1991,0.6862,5059.749344,255.1620498,5.310800578,3472,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,102
5084,1991,0.6862,19011.94987,1719.057157,9.940830524,13046,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,102
5196,1992,0.703,24642.95875,571.2595352,2.37315833,17324,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,102
5197,1992,0.703,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,102
5198,1992,0.703,5867.709815,807.9604709,15.96838926,4125,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,102
5199,1992,0.703,18775.24893,-236.7009357,-1.24501136,13199,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,102
5311,1993,0.7197,23950.25705,-692.7016967,-2.810951817,17237,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,103
5312,1993,0.7197,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,103
5313,1993,0.7197,5798.249271,-69.46054455,-1.183776068,4173,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,103
5314,1993,0.7197,18152.00778,-623.2411521,-3.319482763,13064,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,103
5426,1994,0.7354,23957.03019,6.773136104,0.028280014,17618,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,103
5427,1994,0.7354,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,103
5428,1994,0.7354,6249.660049,451.4107784,7.785294446,4596,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,103
5429,1994,0.7354,17707.37014,-444.6376423,-2.449523203,13022,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,103
5541,1995,0.751,22246.33822,-1710.691972,-7.140667931,16707,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,104
5542,1995,0.751,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,104
5543,1995,0.751,5544.60719,-705.0528585,-11.28145936,4164,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,104
5544,1995,0.751,16701.73103,-1005.639113,-5.679212133,12543,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,104
5656,1996,0.765,21850.98039,-395.3578236,-1.777181574,16716,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,104
5657,1996,0.765,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,104
5658,1996,0.765,5419.607843,-124.9993473,-2.254431071,4146,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,104
5659,1996,0.765,16431.37255,-270.3584763,-1.618745242,12570,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,104
5771,1997,0.7785,21423.24984,-427.7305527,-1.957489069,16678,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,105
5772,1997,0.7785,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,105
5773,1997,0.7785,5423.249839,3.641996298,0.067200366,4222,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,105
5774,1997,0.7785,16000,-431.372549,-2.625298329,12456,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,105
5886,1998,0.7881,22833.39678,1410.146938,6.582320368,17995,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,105
5887,1998,0.7881,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,105
5888,1998,0.7881,7199.59396,1776.344121,32.75423728,5674,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,105
5889,1998,0.7881,15633.80282,-366.1971831,-2.288732394,12321,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,105
6001,1999,0.7981,23627.36499,793.9682148,3.477223396,18857,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,106
6002,1999,0.7981,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,106
6003,1999,0.7981,8015.286305,815.6923448,11.32969928,6397,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,106
6004,1999,0.7981,15612.07869,-21.72413002,-0.138956147,12460,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,106
6116,2000,0.8147,23678.65472,51.28972767,0.217077646,19291,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,106
6117,2000,0.8147,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,106
6118,2000,0.8147,8285.258377,269.9720723,3.368214959,6750,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,106
6119,2000,0.8147,15393.39634,-218.6823447,-1.400725355,12541,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,106
6231,2001,0.8342,25203.78806,1525.133341,6.440962795,21025,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,107
6232,2001,0.8342,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6233,2001,0.8342,9224.406617,939.1482398,11.33517142,7695,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,107
6234,2001,0.8342,15979.38144,585.9851011,3.806730419,13330,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,107
6346,2002,0.8477,25965.55385,761.7657912,3.022425793,22011,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,107
6347,2002,0.8477,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6348,2002,0.8477,9567.06382,342.6572026,3.714680162,8110,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,107
6349,2002,0.8477,16398.49003,419.1085886,2.622808586,13901,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,107
6461,2003,0.8639,26685.95902,720.4051714,2.774464876,23054,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,108
6462,2003,0.8639,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,108
6463,2003,0.8639,10033.5687,466.5048803,4.876155204,8668,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,108
6464,2003,0.8639,16652.39032,253.9002911,1.548315062,14386,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,108
6576,2004,0.8853,26421.55202,-264.4070068,-0.990809461,23391,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,108
6577,2004,0.8853,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,108
6578,2004,0.8853,10245.11465,211.5459503,2.108381939,9070,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,108
6579,2004,0.8853,16176.43737,-475.9529571,-2.858165992,14321,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,108
6691,2005,0.9131,26678.34848,256.7964669,0.971920449,24360,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,109
6692,2005,0.9131,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,109
6693,2005,0.9131,9984.667616,-260.4470346,-2.542158321,9117,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,109
6694,2005,0.9131,16693.68087,517.2435015,3.197511849,15243,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,109
6806,2006,0.9428,26577.2168,-101.1316822,-0.379077746,25057,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,109
6807,2006,0.9428,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,109
6808,2006,0.9428,9855.748833,-128.9187826,-1.291167493,9292,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,109
6809,2006,0.9428,16721.46797,27.78710038,0.166452807,15765,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,109
6921,2007,0.9684,27131.35068,554.1338805,2.0849959,26274,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,110
6922,2007,0.9684,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,110
6923,2007,0.9684,11041.92482,1186.175991,12.03537155,10693,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,110
6924,2007,0.9684,16089.42586,-632.0421107,-3.779824307,15581,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,110
7036,2008,0.9885,28008.09307,876.7423888,3.231473431,27686,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,110
7037,2008,0.9885,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,110
7038,2008,0.9885,11235.20486,193.2800314,1.750419736,11106,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,110
7039,2008,0.9885,16772.88821,683.4623574,4.24789774,16580,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,110
7151,2009,1,35036,7027.90693,25.09241494,35036,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,111
7152,2009,1,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,111
7153,2009,1,16902,5666.795144,50.43784441,16902,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,111
7154,2009,1,18134,1361.111786,8.114951749,18134,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,111
7266,2010,1.0088,30815.82078,-4220.179223,-12.04526551,31087,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,111
7267,2010,1.0088,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,111
7268,2010,1.0088,12746.82791,-4155.172086,-24.58390774,12859,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,111
7269,2010,1.0088,18068.99286,-65.00713719,-0.358482062,18228,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,111
7381,2011,1.0293,28808.89925,-2006.921525,-6.512633688,29653,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,112
7382,2011,1.0293,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,112
7383,2011,1.0293,11405.80977,-1341.018141,-10.52040672,11740,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,112
7384,2011,1.0293,17403.08948,-665.9033845,-3.685337581,17913,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,112
7496,2012,1.0481,27885.69793,-923.2013223,-3.204569929,29227,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,112
7497,2012,1.0481,0,0,0,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,112
